metric,n_control,n_rbd,mean_control,mean_control_ci_low,mean_control_ci_high,mean_rbd,mean_rbd_ci_low,mean_rbd_ci_high,mean_diff_control_minus_rbd,mean_diff_ci_low,mean_diff_ci_high,median_control,median_rbd,sd_control,sd_rbd,test,statistic,p_value,effect_size,effect_name,shapiro_control_p,shapiro_rbd_p,stage
sdnn_ms,15,15,85.9442372029804,62.197056347277936,115.79980128648573,237.61412774675853,65.51034588983889,530.351420129223,-151.66989054377814,-445.4321888210643,24.09980157430668,75.21580976577434,70.09869653509864,54.490651263881546,526.5962692882189,mann_whitney,118.0,0.8357050269952793,-0.04888888888888898,rank_biserial,0.012971829954368899,1.0083741060770074e-06,Wake
sdnn_ms,15,15,71.42230533523544,51.755167357744796,94.64467003981525,236.90194548885285,43.92347125437122,605.8120309394632,-165.47964015361742,-538.3347977778822,36.88314692938333,58.45588787154247,52.88343469141916,44.8129622584019,700.375787635426,mann_whitney,131.0,0.4553018964198552,-0.1644444444444444,rank_biserial,0.017037518803507033,1.7417845247832605e-07,N1
sdnn_ms,15,15,78.8342837838645,53.253281258859765,110.22589692372404,226.28684012969967,44.3497278201057,571.0323635661327,-147.45255634583515,-498.6514349577011,47.06612604696904,64.24134785371159,55.15583071716463,60.159198494119515,651.3072487786607,mann_whitney,129.0,0.506914933812496,-0.14666666666666672,rank_biserial,0.005629696588782108,2.0035932637859587e-07,N2
sdnn_ms,15,15,58.65315082547015,42.91329571701623,75.1410495996037,251.78023409643745,39.69166800876069,658.0377228030505,-193.12708327096732,-601.752306082761,23.849895256329425,51.23223756394811,43.14167908508466,33.24071573090367,771.3835889290633,mann_whitney,120.0,0.7715511878155722,-0.06666666666666665,rank_biserial,0.2671971102552946,1.679664446446756e-07,N3
sdnn_ms,15,15,84.17188225217174,52.71907442854452,127.38031938127065,250.6842274860843,43.82665390790897,640.162660107663,-166.51234523391255,-565.2897308480494,57.095731492169236,68.51936831637828,40.79395655428689,78.53815745381645,731.3396286599607,mann_whitney,126.0,0.5897385933186072,-0.1200000000000001,rank_biserial,0.0003387883439728702,2.1877775107007387e-07,REM
